BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,HeatingQC,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotFrontage,LotShape,MasVnrType,MiscVal,OverallCond,OverallQual,PavedDrive,PoolQC,SalePrice,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,Remodelled_ago,Sold_ago,Garage_ago,FlrsSF,3SsnPorch1,EnclosedPorch1,MasVnrArea1,OpenPorchSF1,LowQualFinSF1,PoolArea1,ScreenPorch1,WoodDeckSF1,LotArea1,BsmtFinSFtot1,Alley_Grvl,BldgType_1Fam,BldgType_TwnhsE,BsmtFinType1_absent,BsmtFinType1_GLQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType2_absent,Condition1_Feedr,Condition1_PosN,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_VinylSd,Exterior2nd_AsbShng,Exterior2nd_CmentBd,Exterior2nd_ImStucc,Exterior2nd_VinylSd,Fence_absent,Foundation_PConc,Foundation_Slab,Heating_GasA,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_2.5Fin,LotConfig_CulDSac,MSSubClass_60,MSSubClass_120,MSSubClass_20,MSSubClass_30,MSZoning_FV,MSZoning_RL,Neighborhood_Sawyer,Neighborhood_SWISU,Neighborhood_OldTown,Neighborhood_NridgHt,Neighborhood_NoRidge,Neighborhood_NWAmes,Neighborhood_NPkVill,Neighborhood_NAmes,Neighborhood_Mitchel,Neighborhood_MeadowV,Neighborhood_IDOTRR,Neighborhood_Gilbert,Neighborhood_Edwards,Neighborhood_CollgCr,Neighborhood_BrDale,Neighborhood_Blmngtn,RoofMatl_WdShngl,RoofStyle_Hip,SaleCondition_Partial,SaleCondition_Normal,SaleType_New
5,0,1,1,0,3,795.0,0,3,4,0,0,1,7,440.0,1,4,1,3,2,2230.0,0,3,884,1,3,1,2,60.0,3,0,0,5,4,2,0,118500.0,1,10,795.0,1,38,11,85,1749.0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,460.0,1,3,3,0,0,1,7,288.0,1,3,2,3,4,892.0,0,3,885,1,3,3,2,65.0,3,1,0,5,5,2,0,100000.0,1,5,892.0,1,0,8,0,892.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,1,0,5,460.0,1,3,4,1,1,2,7,506.0,2,3,3,3,4,1709.0,0,5,886,1,4,3,2,50.0,2,1,0,5,9,2,0,328900.0,1,5,1698.0,1,1,9,0,1709.0,0,0,1,2,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,3,1098.0,1,3,3,0,0,2,7,588.0,2,3,3,3,4,1712.0,0,5,887,2,3,3,2,70.0,3,1,0,5,5,2,0,145000.0,1,8,1626.0,1,46,11,46,1712.0,0,0,1,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,3,816.0,1,4,3,0,0,1,7,300.0,1,3,1,3,4,1393.0,1,3,888,1,3,3,2,59.0,2,0,0,7,5,2,0,135500.0,1,8,816.0,1,0,9,0,1393.0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,2,4,1,0,3,1043.0,1,4,4,1,1,2,7,621.0,2,3,1,3,4,2217.0,0,5,889,1,4,3,1,95.0,2,0,0,6,8,2,0,268000.0,1,8,2217.0,1,0,10,0,2217.0,0,0,0,4,0,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,3,481.0,1,3,3,1,1,1,7,505.0,2,3,2,3,4,1505.0,0,5,890,1,3,3,2,128.0,3,1,0,4,6,2,0,149500.0,1,6,1505.0,1,0,8,0,1505.0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,2,0,0,3,672.0,1,4,3,0,1,1,7,576.0,2,3,1,3,2,924.0,0,5,891,1,3,3,2,60.0,3,0,2000,7,5,2,0,122900.0,1,6,672.0,1,57,10,54,924.0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,192.0,1,3,3,1,1,2,7,440.0,2,3,2,3,4,1683.0,1,4,892,1,3,3,2,70.0,3,1,0,5,6,2,0,172500.0,1,7,918.0,1,0,8,0,1683.0,0,0,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,0,1,3,396.0,1,3,3,0,0,1,7,264.0,1,3,2,3,4,1068.0,0,3,893,1,3,3,2,70.0,3,0,0,8,6,2,0,154500.0,1,6,1059.0,1,40,11,0,1068.0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,2,1,0,4,319.0,1,3,3,2,1,1,7,354.0,1,3,1,3,4,1383.0,0,3,894,1,3,3,2,68.0,3,0,0,5,5,2,0,165000.0,1,6,1383.0,1,0,9,0,1383.0,0,0,0,3,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0.0,1,3,3,0,0,2,7,400.0,2,3,1,3,4,1535.0,0,3,895,2,3,1,2,64.0,3,0,0,5,5,2,0,118858.0,1,8,0.0,1,0,8,0,1535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,1,0,3,380.0,1,3,3,1,1,1,7,483.0,2,3,2,3,4,1796.0,1,3,896,1,3,3,2,71.0,3,1,0,5,6,2,0,140000.0,1,8,780.0,1,0,9,0,1796.0,0,0,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,1,0,0,3,666.0,0,3,3,0,0,1,7,327.0,1,3,1,3,2,951.0,0,5,897,1,3,3,2,50.0,3,0,0,6,4,2,0,106500.0,1,6,951.0,1,14,11,0,951.0,0,0,0,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0.0,1,3,3,0,0,2,7,528.0,2,3,1,3,2,2240.0,0,3,898,2,3,3,2,64.0,3,0,0,5,5,2,0,142953.0,1,12,0.0,1,0,8,0,2240.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4,1,0,5,142.0,1,3,5,2,2,2,7,820.0,3,3,3,3,4,2364.0,1,5,899,1,5,3,2,100.0,2,2,0,5,9,2,0,611657.0,1,11,2330.0,1,1,7,0,2364.0,0,0,3,2,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3,1,1,0,0,3,447.0,1,3,3,1,1,1,7,288.0,1,3,1,3,4,1236.0,0,3,900,1,3,3,2,65.0,3,0,0,7,5,2,0,135000.0,1,6,912.0,1,33,11,0,1236.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,3,536.0,1,3,3,0,0,1,7,684.0,1,3,1,3,2,858.0,0,3,901,1,3,3,2,68.0,2,0,0,6,4,2,0,110000.0,1,4,858.0,1,0,10,8,858.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,1,0,3,132.0,1,4,3,0,0,1,7,756.0,1,3,1,3,2,1306.0,0,3,902,1,3,3,2,64.0,2,0,0,7,5,2,0,153000.0,1,5,992.0,1,43,8,11,1306.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,0,0,4,783.0,1,3,4,2,1,2,7,393.0,2,3,3,3,4,1509.0,1,5,903,1,4,3,2,63.0,3,0,0,5,7,2,0,180000.0,1,8,783.0,1,0,11,0,1509.0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,1670.0,1,3,4,2,1,2,7,690.0,3,3,2,3,4,1670.0,0,5,904,1,4,2,2,50.0,2,1,0,5,7,2,0,240000.0,1,7,1670.0,1,0,11,0,1670.0,0,0,1,2,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
3,1,1,0,0,3,277.0,1,3,3,0,0,1,7,288.0,1,3,1,3,4,902.0,0,3,905,1,3,3,2,68.0,2,1,0,6,5,2,0,125500.0,1,6,876.0,1,0,10,0,902.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,412.0,1,3,3,0,0,1,7,280.0,1,3,2,3,4,1063.0,0,3,906,1,3,3,2,80.0,3,2,0,5,5,2,0,128000.0,1,6,1056.0,1,0,7,0,1063.0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,1560.0,1,3,4,2,1,2,7,865.0,3,3,2,3,4,1636.0,0,5,907,1,4,3,2,116.0,2,2,0,5,8,2,0,255000.0,1,8,1623.0,1,0,10,0,1636.0,0,0,2,2,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,794.0,1,3,4,2,1,1,7,180.0,1,3,3,2,4,2057.0,1,4,908,1,4,3,2,86.0,2,0,0,7,7,2,0,250000.0,1,6,1017.0,1,51,11,0,2057.0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,1,0,4,239.0,1,3,3,0,0,1,7,484.0,2,3,1,3,4,902.0,0,3,909,1,3,0,1,68.0,2,0,0,5,5,2,0,131000.0,1,5,864.0,1,0,11,0,902.0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,742.0,1,3,4,2,1,2,7,390.0,2,3,3,3,4,1484.0,1,5,910,1,4,3,2,149.0,1,0,0,5,6,2,0,174000.0,1,8,742.0,1,0,8,0,1484.0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,1,1,0,0,3,662.0,1,3,3,0,0,2,7,480.0,2,3,1,3,2,2274.0,0,3,911,2,3,3,2,80.0,3,1,0,5,5,2,0,154300.0,1,12,1105.0,1,0,7,0,2274.0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2,3,0,0,4,1072.0,1,3,3,0,0,1,7,252.0,1,3,1,3,2,1268.0,1,3,912,1,4,3,1,68.0,2,0,0,7,5,2,0,143500.0,1,5,1268.0,1,12,8,1,1268.0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,1,1,0,0,3,279.0,0,3,3,0,0,1,6,450.0,1,3,1,3,2,1015.0,0,3,913,1,3,3,2,51.0,3,0,620,7,5,2,0,88000.0,1,6,768.0,1,25,11,0,1015.0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,3,717.0,0,3,3,0,0,2,7,871.0,3,3,1,3,6,2002.0,0,3,914,2,3,2,2,82.0,3,0,0,6,5,2,0,145000.0,1,8,1001.0,1,1,10,0,2002.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,0,0,4,318.0,1,3,4,0,0,2,7,528.0,2,3,2,3,2,1224.0,1,5,915,1,4,3,2,30.0,3,2,0,5,6,2,0,173733.0,1,4,612.0,1,0,8,0,1224.0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,1,1,0,0,3,546.0,1,3,3,0,0,1,7,286.0,1,3,1,3,4,1092.0,1,2,916,1,3,3,2,21.0,3,1,0,5,4,2,0,75000.0,1,6,546.0,1,0,10,0,1092.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,3,1,0,3,430.0,0,3,3,0,0,0,7,308.0,1,3,1,3,2,480.0,0,3,917,1,3,3,2,50.0,3,0,0,3,2,2,0,35311.0,1,4,480.0,1,1,11,9,480.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,3,75.0,1,3,3,0,0,1,7,284.0,1,3,2,3,4,1229.0,0,5,918,1,3,3,2,68.0,3,0,0,6,4,2,0,135000.0,1,6,1134.0,1,0,8,0,1229.0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1,2,1,0,5,422.0,1,3,4,1,1,2,7,833.0,3,3,2,3,4,2127.0,1,5,919,1,4,3,2,103.0,2,0,0,5,7,2,0,238000.0,1,8,1104.0,1,0,10,0,2127.0,0,1,0,3,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,245.0,1,3,5,1,1,1,6,601.0,2,3,1,3,4,1414.0,0,5,920,1,3,3,2,87.0,2,0,0,8,6,2,0,176500.0,1,6,1184.0,1,44,9,32,1414.0,0,0,0,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,2,1,0,1,4,114.0,1,4,4,0,0,2,7,471.0,2,3,2,3,4,1721.0,1,5,921,1,4,3,2,70.0,2,1,0,5,6,2,0,201000.0,1,7,928.0,1,0,10,0,1721.0,0,0,1,3,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,2,0,3,188.0,1,3,3,0,0,2,7,0.0,0,0,0,0,0,2200.0,2,4,922,2,3,3,2,67.0,3,0,0,7,5,0,0,145900.0,1,9,1272.0,1,103,9,-1900,2200.0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,1,0,0,4,1288.0,1,3,4,2,1,2,7,397.0,2,3,3,3,4,1316.0,0,5,923,1,4,3,2,65.0,3,0,0,5,6,2,0,169990.0,1,6,1316.0,1,1,11,0,1316.0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2,1,1,1,0,4,598.0,1,3,4,0,1,2,7,533.0,2,3,2,3,4,1617.0,0,5,924,1,4,3,2,50.0,3,0,0,5,6,2,0,193000.0,1,5,1604.0,1,1,9,0,1617.0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,0.0,1,4,3,1,1,2,7,612.0,2,3,1,3,4,1686.0,0,3,925,1,3,3,2,79.0,3,1,0,6,6,2,0,207500.0,1,7,1686.0,1,0,11,0,1686.0,0,0,1,3,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,3,0,1,4,266.0,1,3,3,0,0,2,7,540.0,2,3,2,3,4,1126.0,0,3,926,1,5,3,2,68.0,2,0,0,6,5,2,0,175000.0,1,6,1126.0,1,0,9,0,1126.0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,4,1181.0,1,3,4,2,1,2,7,656.0,3,3,3,3,5,2374.0,1,5,927,1,5,3,2,93.0,3,1,0,5,8,2,0,285000.0,1,10,1181.0,1,1,10,0,2374.0,0,0,2,3,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,1,1,0,0,3,280.0,1,3,3,2,1,2,7,486.0,2,3,2,3,4,1978.0,1,4,928,1,3,3,2,68.0,3,1,0,5,7,2,0,176000.0,1,9,832.0,1,0,9,0,1978.0,0,0,2,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,3,0,0,4,1753.0,1,3,4,1,1,2,7,522.0,2,3,2,3,4,1788.0,0,5,929,1,5,3,2,68.0,3,0,0,5,8,2,0,236500.0,1,7,1753.0,1,0,8,0,1788.0,0,0,0,3,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,1,1,0,0,4,964.0,1,3,3,1,1,2,7,642.0,2,3,3,3,5,2236.0,1,4,930,1,4,3,2,68.0,2,1,0,5,7,2,0,222000.0,1,8,964.0,1,0,11,0,2236.0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,3,0,0,4,1450.0,1,3,4,0,0,2,7,610.0,3,3,3,3,4,1466.0,0,5,931,1,4,2,2,73.0,2,0,0,5,8,2,0,201000.0,1,7,1466.0,1,0,8,0,1466.0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,1,3,121.0,1,3,3,0,0,1,7,429.0,1,3,1,3,2,925.0,0,5,932,1,3,3,2,70.0,3,0,0,6,5,2,0,117500.0,1,5,925.0,1,0,8,0,925.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2,1,0,0,5,1905.0,1,3,5,2,1,2,7,788.0,3,3,3,3,4,1905.0,0,5,933,1,5,3,2,84.0,2,2,0,5,9,2,0,320000.0,1,8,1905.0,1,0,10,0,1905.0,0,0,2,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,3,0,0,4,1480.0,1,3,4,0,0,2,7,570.0,2,3,2,3,4,1500.0,0,5,934,1,4,3,2,63.0,3,1,0,5,7,2,0,190000.0,1,6,1500.0,1,0,8,0,1500.0,0,0,2,2,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,1,4,1,0,4,160.0,1,3,3,2,1,2,7,505.0,2,3,2,3,4,2069.0,0,5,935,1,4,2,1,313.0,1,0,0,7,7,2,0,242000.0,1,9,585.0,1,47,9,0,2069.0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,2,0,0,0,600.0,1,4,3,0,0,1,7,528.0,2,3,1,3,2,747.0,0,4,936,1,3,3,2,52.0,2,1,0,5,4,2,0,79900.0,1,5,600.0,1,27,11,27,747.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,4,343.0,1,3,4,0,0,2,7,555.0,2,3,2,3,4,1200.0,0,5,937,1,4,3,2,67.0,3,0,0,5,7,2,0,184900.0,1,5,1176.0,1,0,8,0,1200.0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,2,0,0,4,772.0,1,3,4,2,1,2,7,689.0,2,3,2,3,4,1971.0,1,5,938,1,4,3,2,75.0,3,0,0,5,7,2,0,253000.0,1,8,1113.0,1,0,8,0,1971.0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
